,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
31,"https://www.hemnet.se/salda/lagenhet-5rum-sodermalm-sofo-stockholms-kommun-bondegatan-4,-4tr-1118679",6 december 2019,"Södermalm - SOFO,
  Stockholms kommu",110630,10950000,5,127,4849,12000,1903,14050000,
32,"https://www.hemnet.se/salda/lagenhet-3rum-stockholms-kommun-fatburs-kvarngata-25,-6-tr-1118639",6 december 2019,Stockholms kommu,73288,4800000,3,73,4335,,1991,5350000,
33,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-ringvagen-139-1118547,6 december 2019,"Södermalm,
  Stockholms kommu",87273,4800000,2,55,3358,7200,1926,4800000,
34,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-ringvagen-137-1118498,6 december 2019,"Södermalm Katarina,
  Stockholms kommu",85938,3750000,2,48,2470,,1917,4125000,
35,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hornstull-stockholms-kommun-heleneborgsgatan-30-a,-2-tr-og-1118974",6 december 2019,"Södermalm/Hornstull,
  Stockholms kommu",93171,3675000,1,41,2404,2760,1930,3820000,
36,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hornstull-stockholms-kommun-slipgatan-14,-2-tr-1118516",6 december 2019,"Södermalm- Hornstull,
  Stockholms kommu",113000,2295000,1,25,1521,6800,,2825000,
37,https://www.hemnet.se/salda/lagenhet-1rum-katarina-stockholms-kommun-bondegatan-24-1118378,5 december 2019,"Katarina,
  Stockholms kommu",110000,2495000,1,27,1486,,1939,2970000,
38,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-jagargatan-1-1118267,5 december 2019,"Södermalm,
  Stockholms kommu",84368,2995000,2,43.5,2164,3000,2005,3670000,
39,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-hornsgatan-90,-4-tr-1118247",5 december 2019,"Södermalm,
  Stockholms kommu",102963,2350000,1,27,565,5500,1928,2780000,
40,"https://www.hemnet.se/salda/lagenhet-1,5rum-katarina-sofia-stockholms-kommun-folkungagatan-101,-3-tr-1118167",5 december 2019,"Katarina/Sofia,
  Stockholms kommu",84615,2850000,1.5,39,1331,,1975,3300000,
41,"https://www.hemnet.se/salda/lagenhet-1,5rum-sodermalm-stockholms-kommun-bjurholmsgatan-37-1118046",5 december 2019,"Södermalm,
  Stockholms kommu",86053,2895000,1.5,38,1948,,1927,3270000,
42,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hogalid-stockholms-kommun-marmorgatan-11-1118016,5 december 2019,"Södermalm Högalid,
  Stockholms kommu",86071,2090000,1,28,2221,4000,1952,2410000,
43,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-sofia-stockholms-kommun-blekingegatan-57,-3-tr,-1118010",5 december 2019,"Katarina/Sofia,
  Stockholms kommu",83231,4750000,2,65,3109,7800,1941,5410000,
44,https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-ekehjelmstorget-2-1118133,5 december 2019,"Maria,
  Stockholms kommu",78814,4190000,2,59,2282,5400,1983,4650000,
45,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-svartensgatan-12-b,-3-tr-o,g-1117868",4 december 2019,"Katarina,
  Stockholms kommu",108000,4495000,2,50,2230,5622,1915,5400000,
46,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-ostgotagatan-22,-3-tr-1117859",4 december 2019,"Katarina,
  Stockholms kommu",91586,4995000,2,61.8,1459,11000,1914,5660000,
47,"https://www.hemnet.se/salda/lagenhet-1rum-hornstull-stockholms-kommun-heleneborgsgatan-5c,-gardshus-1117865",4 december 2019,"Hornstull,
  Stockholms kommu",95714,2850000,1,35,1948,3000,1917,3350000,
48,"https://www.hemnet.se/salda/lagenhet-3rum-stockholms-kommun-fatburs-brunnsgata-27,-3tr-1117735",4 december 2019,Stockholms kommu,74226,5250000,3,84,5068,,1991,6235000,
49,"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-hogalid-stockholms-kommun-heleneborgsgatan-6b,-2-tr-1117706",4 december 2019,"Södermalm - Högalid,
  Stockholms kommu",104730,6495000,3,74,4299,,1925,7750000,
50,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-sofo-stockholms-kommun-bondegatan-33,-4-tr-1117696",4 december 2019,"Södermalm SoFo,
  Stockholms kommu",87714,2495000,1,35,1181,4700,1880,3070000,
51,https://www.hemnet.se/salda/lagenhet-5rum-sodermalm-sofo-stockholms-kommun-blekingegatan-42-1117667,4 december 2019,"Södermalm SoFo,
  Stockholms kommu",93204,8450000,5,103,4216,5200,,9600000,
52,https://www.hemnet.se/salda/lagenhet-2rum-reimersholme-stockholms-kommun-anders-reimers-vag-15-1117605,4 december 2019,"Reimersholme,
  Stockholms kommu",88101,2695000,2,39.5,2801,4841,1942,3480000,
53,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-bjorngardsgatan-8-1117588,4 december 2019,"Södermalm Maria,
  Stockholms kommu",92105,6350000,2,76,3570,9000,1904,7000000,
54,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-krukmakargatan-59-1117537,4 december 2019,"Södermalm Högalid,
  Stockholms kommu",83333,3475000,2,48,2975,8200,1942,4000000,
55,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-doktor-abelins-gata-2-1117479,4 december 2019,"Södermalm,
  Stockholms kommu",90909,3495000,2,44,2172,3245,1927,4000000,
56,"https://www.hemnet.se/salda/lagenhet-6rum-mariatorget-sodermalm-stockholms-kommun-tavastgatan-47,-3-tr-1117727",4 december 2019,"Mariatorget / Södermalm,
  Stockholms kommu",100940,11000000,6,133,4121,6180,1888,13425000,
57,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hogalid-stockholms-kommun-hogalidsgatan-38b,-4tr-1117709",4 december 2019,"Södermalm Högalid,
  Stockholms kommu",118936,2795000,1,23.5,1243,3000,1913,2795000,
58,"https://www.hemnet.se/salda/lagenhet-2rum-mariatorget-stockholms-kommun-swedenborgsgatan-11,-1-tr-1117383",3 december 2019,"Mariatorget,
  Stockholms kommu",110345,4895000,2,58,2871,4800,1886,6400000,
59,"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-reimersholme-stockholms-kommun-reimersholmsgatan-63,-2-tr-1117467",3 december 2019,"Södermalm Reimersholme,
  Stockholms kommu",82444,6795000,3,90,5479,7056,1981,7420000,
60,"https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-krukmakargatan-63,-2tr-1117185",3 december 2019,"Högalid,
  Stockholms kommu",96000,4095000,2,50,2975,5400,1942,4800000,
61,"https://www.hemnet.se/salda/lagenhet-1,5rum-katarina-sofia-stockholms-kommun-ostgotagatan-29a-1117131",3 december 2019,"Katarina/Sofia,
  Stockholms kommu",90000,2995000,1.5,40,901,,1912,3600000,
62,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-vastgotagatan-19-1117084,3 december 2019,"Södermalm,
  Stockholms kommu",98400,3995000,2,50,2379,5400,2008,4920000,
63,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-langholmsgatan-13a-1118052,3 december 2019,"Södermalm - Högalid,
  Stockholms kommu",92391,4250000,2,46,2627,4800,,4250000,
64,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariaberget-stockholms-kommun-tavastgatan-5,-3tr-1117204",3 december 2019,"Södermalm / Mariaberget,
  Stockholms kommu",91628,3595000,2,43,2838,3000,1939,3940000,
65,"https://www.hemnet.se/salda/lagenhet-1rum-stockholms-kommun-maria-prastgardsgata-4,-3-tr-1117191",3 december 2019,Stockholms kommu,110400,2395000,1,25,1205,3600,,2760000,
66,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-hogalidsgatan-13b-1117087,3 december 2019,"Södermalm- Högalid,
  Stockholms kommu",101220,2995000,2,41,1950,,1913,4150000,
67,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-tjarhovsgatan-22,-4-tr-1117037",3 december 2019,"Södermalm,
  Stockholms kommu",113158,2150000,1,19,1862,,1940,2150000,
68,"https://www.hemnet.se/salda/lagenhet-3,5rum-sofia-stockholms-kommun-bohusgatan-39-1116843",2 december 2019,"Sofia,
  Stockholms kommu",69747,4995000,3.5,79,3184,,1962,5510000,
69,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-sofia-stockholms-kommun-folkungagatan-101,-6-tr-1116766",2 december 2019,"Södermalm Sofia,
  Stockholms kommu",85714,3195000,2,42,1406,3000,1975,3600000,
70,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mosebacke-stockholms-kommun-mosebacke-torg-14-b,-2-tr-1116743",2 december 2019,"Södermalm - Mosebacke,
  Stockholms kommu",130000,3400000,2,35,1881,4438,1864,4550000,
71,https://www.hemnet.se/salda/lagenhet-3rum-mariatorget-stockholms-kommun-bellmansgatan-19-1116623,1 december 2019,"Mariatorget,
  Stockholms kommu",101829,7750000,3,82,3723,13500,1896,8350000,
72,"https://www.hemnet.se/salda/lagenhet-3rum-sofia-stockholms-kommun-fargargardstorget-48,-van-4-1116636",30 november 2019,"Sofia,
  Stockholms kommu",74943,5200000,3,87,3746,6000,1982,6520000,
73,https://www.hemnet.se/salda/lagenhet-1rum-hornstull-stockholms-kommun-verkstadsgatan-9-1116249,29 november 2019,"Hornstull,
  Stockholms kommu",82692,2995000,1,39,1980,7308,1929,3225000,
74,"https://www.hemnet.se/salda/lagenhet-2,5rum-sodermalm-maria-stockholms-kommun-tavastgatan-31-1116054",29 november 2019,"Södermalm Maria,
  Stockholms kommu",94754,4495000,2.5,61,1571,,,5780000,
75,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-bjurholmsgatan-37-1115834,29 november 2019,"Södermalm,
  Stockholms kommu",79487,2795000,1,39,1988,8738,1927,3100000,
76,https://www.hemnet.se/salda/lagenhet-3rum-sofia-stockholms-kommun-ringvagen-161-1115292,28 november 2019,"Sofia,
  Stockholms kommu",82432,5495000,3,74,2583,5900,1928,6100000,
77,"https://www.hemnet.se/salda/lagenhet-2,5rum-maria-stockholms-kommun-magnus-ladulasgatan-53-1115367",28 november 2019,"Maria,
  Stockholms kommu",72321,3795000,2.5,56,2709,9480,1988,4050000,
78,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-magnus-ladulasgatan-46,-1tr-1115336",28 november 2019,"Katarina,
  Stockholms kommu",66364,3495000,2,55,2746,4980,1965,3650000,
79,"https://www.hemnet.se/salda/lagenhet-4,5rum-sodermalm-stockholms-kommun-fatburstrappan-16,-6-tr-1115222",28 november 2019,"Södermalm,
  Stockholms kommu",73943,5950000,4.5,87.5,5502,10184,1997,6470000,
80,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-krukmakargatan-67,-3-av-3-tr-1115176",28 november 2019,"Södermalm Högalid,
  Stockholms kommu",90116,3650000,2,43,2729,8200,1942,3875000,
81,"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-hornsgatan-90,-3-tr,-1115118",28 november 2019,"Södermalm,
  Stockholms kommu",86506,6975000,3,83,1537,,1928,7180000,
82,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-hornstull-stockholms-kommun-heleneborgsgatan-30-1115162,28 november 2019,"Södermalm - Hornstull,
  Stockholms kommu",71429,5950000,3,84,3791,6000,1929,6000000,
83,"https://www.hemnet.se/salda/lagenhet-1rum-hornstull-stockholms-kommun-folkskolegatan-3,-3-tr-1114958",27 november 2019,"Hornstull,
  Stockholms kommu",106250,2095000,1,24,1442,7908,1931,2550000,
84,"https://www.hemnet.se/salda/lagenhet-2rum-stockholms-kommun-folkungagatan-93,-2-tr-1114882",27 november 2019,Stockholms kommu,89655,4850000,2,58,1451,8000,1899,5200000,
85,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-bastugatan-25,-2-tr-1117562",27 november 2019,"Södermalm Maria,
  Stockholms kommu",113226,2950000,2,31,1099,8100,1930,3510000,
86,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-hornsgatan-154,-3-tr-1115070",27 november 2019,"Södermalm,
  Stockholms kommu",90385,3995000,2,52,2462,5580,1904,4700000,
87,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-bjurholmsplan-23-1115051,27 november 2019,"Södermalm Katarina,
  Stockholms kommu",103571,2475000,1,28,1767,3000,1929,2900000,
88,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-katarina-stockholms-kommun-renstiernas-gata-16-1114807,27 november 2019,"Södermalm Katarina,
  Stockholms kommu",95267,7145000,3,75,2886,,1898,7145000,
89,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-katarina-sofia-stockholms-kommun-blekingegatan-16-1114798,27 november 2019,"Södermalm / Katarina/Sofia,
  Stockholms kommu",93030,2495000,1,33,1572,4800,1971,3070000,
90,"https://www.hemnet.se/salda/lagenhet-4rum-sodermalm-stockholms-kommun-ringvagen-151-a,-2-tr-1114777",27 november 2019,"Södermalm,
  Stockholms kommu",93191,7950000,4,94,3900,8400,1929,8760000,
91,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-sofo-stockholms-kommun-klippgatan-14b-1114736,27 november 2019,"Södermalm SoFo,
  Stockholms kommu",80102,3750000,2,49,2738,4800,1929,3925000,
92,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-tavastgatan-13-1114711,27 november 2019,"Södermalm Maria,
  Stockholms kommu",93750,3450000,2,40,2770,,1931,3750000,
93,"https://www.hemnet.se/salda/lagenhet-5rum-katarina-stockholms-kommun-blekingegatan-42,-2tr-1114659",27 november 2019,"Katarina,
  Stockholms kommu",92718,8295000,5,103,4301,7800,1967,9550000,
94,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-maria-stockholms-kommun-fredmansgatan-11-1114654,27 november 2019,"Södermalm Maria,
  Stockholms kommu",83642,6550000,3,81,4866,8160,1888,6775000,
95,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-mariatorget-7-1114635,27 november 2019,"Södermalm Maria,
  Stockholms kommu",104255,4450000,2,47,944,,1888,4900000,
96,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-anders-reimers-vag-9-1114625,27 november 2019,"Södermalm,
  Stockholms kommu",104583,2095000,1,24,1691,4200,1942,2510000,
97,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-hogbergsgatan-76b-1114496,27 november 2019,"Södermalm Mariatorget,
  Stockholms kommu",85000,3775000,2,52,2061,5540,1986,4420000,
98,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-ringvagen-41a,-5-tr-1114403",27 november 2019,"Södermalm,
  Stockholms kommu",67647,3950000,2,68,3155,6000,,4600000,
99,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-hallandsgatan-28-1114398,27 november 2019,"Södermalm,
  Stockholms kommu",75263,6980000,3,95,3496,,1929,7150000,
